Customer ID,Recency,Frequency,Monetary,Churn,Churn_Prob,CLV,Segment
12914,36,1,223.98,0,0.5103417135330427,223.98,Low Value - High Risk
12915,8,3,811.1,0,0.32760237205541914,2433.3,High Value - Low Risk
12916,78,3,1534.78,0,0.32405667418173,4604.34,High Value - Low Risk
12917,36,5,3765.2,0,0.1776623384728523,18826.0,High Value - Low Risk
12918,262,1,10953.5,1,0.4506742123074229,10953.5,High Value - High Risk
12920,207,3,323.86,1,0.3300007880989488,971.58,Low Value - Low Risk
12921,2,39,19333.95,0,4.636786418311265e-07,754024.05,High Value - Low Risk
12923,26,2,597.6,0,0.4156579116075377,1195.2,Low Value - High Risk
12924,29,8,1535.7,0,0.06891174454496424,12285.6,High Value - Low Risk
12925,228,1,35.28,1,0.5113934446925831,35.28,Low Value - High Risk
12926,47,4,1523.97,0,0.24812957320063314,6095.88,High Value - Low Risk
12927,30,1,197.31,0,0.5104903662037773,197.31,Low Value - High Risk
12928,14,7,2242.19,0,0.09572774243675088,15695.33,High Value - Low Risk
12931,16,42,50291.38,0,7.577007022708797e-08,2112237.96,High Value - Low Risk
12932,175,8,1698.56,1,0.0686790336571998,13588.48,High Value - Low Risk
12933,16,5,1029.1,0,0.18675449095277655,5145.5,High Value - Low Risk
12934,372,1,181.65,1,0.5105776507111576,181.65,Low Value - High Risk
12935,11,8,2083.16,0,0.06813236466089913,16665.28,High Value - Low Risk
12937,99,5,1593.34,1,0.18485060751508667,7966.7,High Value - Low Risk
12939,15,12,13683.0,0,0.012504006111888153,164196.0,High Value - Low Risk
12941,360,1,377.49,1,0.5094860480539323,377.49,Low Value - High Risk
12942,1,1,258.75,0,0.5101479105143941,258.75,Low Value - High Risk
12943,194,2,496.5,1,0.4162057279800356,993.0,Low Value - High Risk
12945,292,1,437.16,1,0.5091534319084511,437.16,Low Value - High Risk
12946,72,1,324.45,0,0.5097816998083813,324.45,Low Value - High Risk
12947,9,1,304.03999999999996,0,0.5098954659510664,304.03999999999996,Low Value - High Risk
12948,366,2,252.48,1,0.41752881545606524,504.96,Low Value - High Risk
12949,18,14,11359.48,0,0.006276639272363969,159032.72,High Value - Low Risk
12951,22,9,2149.65,0,0.04783937502562975,19346.850000000002,High Value - Low Risk
12953,158,1,498.96,1,0.5088089340476025,498.96,Low Value - High Risk
12954,274,1,162.45,1,0.5106846653184303,162.45,Low Value - High Risk
12956,320,3,413.82,1,0.3295572931660256,1241.46,Low Value - Low Risk
12957,177,5,4689.43,1,0.17467054063630738,23447.15,High Value - Low Risk
12958,36,2,467.34000000000003,0,0.41636377170816363,934.6800000000001,Low Value - High Risk
12959,120,1,150.95,1,0.5107487621409127,150.95,Low Value - High Risk
12960,49,4,1322.07,0,0.2489706743112175,5288.28,High Value - Low Risk
12961,15,1,211.99,0,0.5104085433642936,211.99,Low Value - High Risk
12963,1,5,1744.96,0,0.18434157003568885,8724.8,High Value - Low Risk
12964,73,1,132.24,0,0.5108530441280341,132.24,Low Value - High Risk
12967,7,2,2646.02,0,0.40460504767646566,5292.04,High Value - Low Risk
12969,238,1,122.45,1,0.5109076092601147,122.45,Low Value - High Risk
12970,16,6,1048.13,0,0.13642262987904596,6288.780000000001,High Value - Low Risk
12971,2,33,4782.88,0,6.037372052183558e-06,157835.04,High Value - Low Risk
12972,49,4,1161.2,0,0.24964221024508196,4644.8,High Value - Low Risk
12973,49,1,385.55,0,0.5094411199955089,385.55,Low Value - High Risk
12974,201,1,264.15,1,0.5101178114097812,264.15,Low Value - High Risk
12975,72,6,2100.09,0,0.13368183744810008,12600.54,High Value - Low Risk
12976,14,7,2417.7799999999997,0,0.0953892512468702,16924.46,High Value - Low Risk
12977,137,3,474.64,1,0.32925762766276767,1423.92,Low Value - Low Risk
12978,21,5,2502.82,0,0.1818134520129212,12514.1,High Value - Low Risk
12979,365,1,517.7,1,0.5087044681414069,517.7,Low Value - High Risk
12980,22,12,8870.880000000001,0,0.013901081707999346,106450.56000000001,High Value - Low Risk
12982,30,7,2354.27,0,0.09551155799674262,16479.89,High Value - Low Risk
12983,234,1,490.08,1,0.5088584352334763,490.08,Low Value - High Risk
12986,64,10,2729.84,0,0.033006446456489855,27298.4,High Value - Low Risk
12987,56,3,753.51,0,0.32788539042433595,2260.5299999999997,High Value - Low Risk
12989,60,18,6627.64,0,0.0015721553954773319,119297.52,High Value - Low Risk
12990,53,4,546.0,0,0.2522214318069624,2184.0,High Value - Low Risk
12991,25,1,261.06,0,0.5101350347953024,261.06,Low Value - High Risk
12992,361,1,93.35,1,0.511069798256092,93.35,Low Value - High Risk
12993,81,4,844.87,0,0.2509662195434348,3379.48,High Value - Low Risk
12996,11,1,355.5,0,0.5096086239479776,355.5,Low Value - High Risk
12997,30,4,884.02,0,0.2508021030656862,3536.08,High Value - Low Risk
12998,128,3,920.0799999999999,1,0.32706714747298005,2760.24,High Value - Low Risk
13000,361,1,497.65,1,0.5088162365982954,497.65,Low Value - High Risk
13001,40,20,14256.68,0,0.0006287015780387908,285133.6,High Value - Low Risk
13002,52,2,293.18,0,0.41730805515697966,586.36,Low Value - High Risk
13004,22,18,5994.94,0,0.0015944636984032727,107908.92,High Value - Low Risk
13005,67,2,485.97999999999996,0,0.41626274314281664,971.9599999999999,Low Value - High Risk
13007,215,1,175.25,1,0.5106133223551252,175.25,Low Value - High Risk
13008,33,2,382.66,0,0.41682282458813175,765.32,Low Value - High Risk
13009,308,1,234.0,1,0.5102858637990885,234.0,Low Value - High Risk
13010,10,2,330.12,0,0.4171077181094025,660.24,Low Value - High Risk
13011,8,1,50.55,0,0.5113083400262383,50.55,Low Value - High Risk
13012,65,3,1310.99,0,0.3251510105153749,3932.9700000000003,High Value - Low Risk
13013,7,18,7814.83,0,0.001531133940489778,140666.94,High Value - Low Risk
13014,68,1,1914.8,0,0.5009148398461164,1914.8,High Value - High Risk
13015,74,6,3240.14,0,0.1307642623554733,19440.84,High Value - Low Risk
13018,49,7,2485.46,0,0.09525906818667713,17398.22,High Value - Low Risk
13019,15,6,1229.95,0,0.13594555444382067,7379.700000000001,High Value - Low Risk
13020,198,2,618.96,1,0.41554219779099416,1237.92,Low Value - High Risk
13021,10,8,2270.86,0,0.06786703547936881,18166.88,High Value - Low Risk
13022,65,1,65.3,0,0.511226132866156,65.3,Low Value - High Risk
13023,164,1,759.13,1,0.5073585547375646,759.13,Low Value - High Risk
13024,106,2,555.87,1,0.41588400292122235,1111.74,Low Value - High Risk
13025,367,1,323.39,1,0.5097876083151149,323.39,Low Value - High Risk
13026,124,4,757.72,1,0.2513318079576961,3030.88,High Value - Low Risk
13027,21,13,10327.2,0,0.009304250320774187,134253.6,High Value - Low Risk
13029,10,2,679.8,0,0.4152126595123602,1359.6,Low Value - High Risk
13030,4,1,402.36,0,0.50934741719022,402.36,Low Value - High Risk
13031,43,5,3292.84,0,0.1792068468599374,16464.2,High Value - Low Risk
13032,28,7,1805.78,0,0.0965736811329647,12640.46,High Value - Low Risk
13033,65,1,30.0,0,0.5114228716929404,30.0,Low Value - High Risk
13034,5,2,279.90999999999997,0,0.41738002914062805,559.8199999999999,Low Value - High Risk
13035,67,1,442.32,0,0.5091246683374913,442.32,Low Value - High Risk
13036,320,1,307.1,1,0.5098784094557516,307.1,Low Value - High Risk
13037,35,9,3033.88,0,0.04694896621953869,27304.920000000002,High Value - Low Risk
13039,220,4,1010.73,1,0.2502714254468791,4042.92,High Value - Low Risk
13041,86,4,799.13,0,0.2511580516781913,3196.52,High Value - Low Risk
13042,234,3,1488.59,1,0.3242823869452969,4465.7699999999995,High Value - Low Risk
13044,128,10,4287.58,1,0.03191530173562282,42875.8,High Value - Low Risk
13045,37,2,503.64,0,0.4161670326542971,1007.28,Low Value - High Risk
13046,92,1,319.94,1,0.5098068388133716,319.94,Low Value - High Risk
13047,9,17,5557.62,0,0.0023377997167336926,94479.54,High Value - Low Risk
13048,72,5,2229.72,0,0.182721355081214,11148.599999999999,High Value - Low Risk
13049,25,2,751.56,0,0.4148240708178409,1503.12,Low Value - High Risk
13050,2,19,6477.67,0,0.0010861247065656382,123075.73,High Value - Low Risk
13051,214,2,155.8,1,0.4180533484659392,311.6,Low Value - High Risk
13052,56,6,2771.18,0,0.13195780315177305,16627.079999999998,High Value - Low Risk
13053,257,1,127.65,1,0.5108786267911898,127.65,Low Value - High Risk
13055,65,1,1106.7,0,0.5054207544011006,1106.7,Low Value - High Risk
13056,187,1,209.48,1,0.5104225335488407,209.48,Low Value - High Risk
13057,166,3,709.59,1,0.3281013135406356,2128.77,High Value - Low Risk
13059,49,9,2108.37,0,0.04788133299166076,18975.329999999998,High Value - Low Risk
13063,116,1,188.4,1,0.5105400281574435,188.4,Low Value - High Risk
13064,186,2,561.25,1,0.4158548523267086,1122.5,Low Value - High Risk
13065,9,5,1055.05,0,0.1866665989111692,5275.25,High Value - Low Risk
13067,45,2,393.05,0,0.4167664922997703,786.1,Low Value - High Risk
13069,5,16,5185.51,0,0.0034215251403044134,82968.16,High Value - Low Risk
13070,95,3,522.9,1,0.3290199451338889,1568.6999999999998,Low Value - Low Risk
13071,248,1,129.22,1,0.5108698763006118,129.22,Low Value - High Risk
13073,47,2,418.08,0,0.41663079408669357,836.16,Low Value - High Risk
13074,147,4,1378.74,1,0.2487343988207616,5514.96,High Value - Low Risk
13076,93,1,135.4,1,0.5108354316297173,135.4,Low Value - High Risk
13077,2,8,2326.35,0,0.06778877952267397,18610.8,High Value - Low Risk
13078,2,32,16904.51,0,6.694330249800203e-06,540944.32,High Value - Low Risk
13079,53,1,199.08,0,0.5104805006731454,199.08,Low Value - High Risk
13080,37,3,222.65,0,0.3305001063247474,667.95,Low Value - Low Risk
13081,7,19,30867.77,0,0.0006306878229504881,586487.63,High Value - Low Risk
13082,60,12,3722.12,0,0.015566457002791885,44665.44,High Value - Low Risk
13083,61,1,91.67999999999999,0,0.5110791059390802,91.67999999999999,Low Value - High Risk
13084,127,1,122.39999999999999,1,0.5109078879373449,122.39999999999999,Low Value - High Risk
13085,315,6,2017.2,1,0.13389609901821414,12103.2,High Value - Low Risk
13086,18,1,439.33,0,0.509141335607882,439.33,Low Value - High Risk
13087,362,1,313.64,1,0.5098419553004716,313.64,Low Value - High Risk
13088,53,1,236.11,0,0.5102741029939927,236.11,Low Value - High Risk
13089,4,109,57885.45,0,8.573999299458519e-19,6309514.05,High Value - Low Risk
13090,1,13,5189.32,0,0.010422235477063125,67461.16,High Value - Low Risk
13091,365,2,1976.0,1,0.40821028549156857,3952.0,High Value - Low Risk
13092,50,7,1662.45,0,0.09685296570729651,11637.15,High Value - Low Risk
13093,9,48,47111.18,0,8.64220534624463e-09,2261336.64,High Value - Low Risk
13094,4,2,505.79999999999995,0,0.4161553267088792,1011.5999999999999,Low Value - High Risk
13096,30,1,419.7,0,0.5092507593549334,419.7,Low Value - High Risk
13097,24,18,7320.88,0,0.0015480701473390061,131775.84,High Value - Low Risk
13101,134,3,594.21,1,0.3286689005322698,1782.63,High Value - Low Risk
13102,1,14,5272.83,0,0.007182761364033239,73819.62,High Value - Low Risk
13103,73,2,465.7,0,0.4163726608239275,931.4,Low Value - High Risk
13104,51,3,610.62,0,0.328588144508044,1831.8600000000001,High Value - Low Risk
13105,72,1,72.0,0,0.5111887911078655,72.0,Low Value - High Risk
13106,49,1,526.96,0,0.5086528481008095,526.96,Low Value - High Risk
13107,49,5,3721.45,0,0.17780495124271373,18607.25,High Value - Low Risk
13108,8,2,748.46,0,0.4148408554900061,1496.92,Low Value - High Risk
13109,187,1,347.49,1,0.5096532727254055,347.49,Low Value - High Risk
13110,73,5,1468.8,0,0.18526954116481573,7344.0,High Value - Low Risk
13111,354,1,321.88000000000005,1,0.5097960251454562,321.88000000000005,Low Value - High Risk
13112,177,1,20.599999999999998,1,0.5114752604747709,20.599999999999998,Low Value - High Risk
13113,2,14,6357.08,0,0.007012340787727169,88999.12,High Value - Low Risk
13114,366,1,234.38,1,0.5102837457402433,234.38,Low Value - High Risk
13115,15,6,3199.92,0,0.13086626484419675,19199.52,High Value - Low Risk
13117,1,12,1658.9,0,0.01628761933478401,19906.800000000003,High Value - Low Risk
13118,12,4,1217.6,0,0.249406636486093,4870.4,High Value - Low Risk
13119,304,1,134.9,1,0.5108382184192184,134.9,Low Value - High Risk
13123,108,2,506.75,1,0.41615017829060613,1013.5,Low Value - High Risk
13124,21,1,885.33,0,0.5066549768101838,885.33,Low Value - High Risk
13125,159,1,148.62,1,0.5107617486715196,148.62,Low Value - High Risk
13126,2,7,1898.61,0,0.09639318192223123,13290.269999999999,High Value - Low Risk
13128,267,1,263.5,1,0.5101214344540393,263.5,Low Value - High Risk
13129,88,2,233.25,0,0.41763313213403797,466.5,Low Value - High Risk
13131,54,4,2240.47,0,0.2451600816109858,8961.88,High Value - Low Risk
13133,95,1,90.65,1,0.5110848466020037,90.65,Low Value - High Risk
13134,38,2,681.65,0,0.4152026402219038,1363.3,Low Value - High Risk
13135,127,1,275.45,1,0.510054826009304,275.45,Low Value - High Risk
13136,11,8,3666.95,0,0.06592342749485719,29335.6,High Value - Low Risk
13137,22,8,3983.65,0,0.06548977974467603,31869.2,High Value - Low Risk
13138,8,2,504.85,0,0.41616047514544585,1009.7,Low Value - High Risk
13139,73,1,3138.04,0,0.49409408661576165,3138.04,High Value - High Risk
13140,2,3,790.71,0,0.32770256166639145,2372.13,High Value - Low Risk
13141,21,12,5267.33,0,0.01504702538796026,63207.96,High Value - Low Risk
13143,220,1,405.1,1,0.5093321437377559,405.1,Low Value - High Risk
13144,67,1,24.4,0,0.5114540820613431,24.4,Low Value - High Risk
13145,8,4,805.0,0,0.25113342763124824,3220.0,High Value - Low Risk
13148,25,14,4814.56,0,0.007256021854681478,67403.84000000001,High Value - Low Risk
13150,120,3,449.96999999999997,1,0.3293791622079421,1349.9099999999999,Low Value - Low Risk
13151,261,2,1207.34,1,0.4123584616083926,2414.68,High Value - High Risk
13152,53,7,2146.38,0,0.09591289139557896,15024.66,High Value - Low Risk
13154,35,3,1624.84,0,0.32361682094195754,4874.5199999999995,High Value - Low Risk
13155,4,3,778.42,0,0.3277629581835014,2335.2599999999998,High Value - Low Risk
13156,21,3,1586.54,0,0.3238038401815432,4759.62,High Value - Low Risk
13157,45,5,3946.14,0,0.17707347698110135,19730.7,High Value - Low Risk
13158,24,1,307.12,0,0.5098782979753144,307.12,Low Value - High Risk
13161,136,1,359.38,1,0.5095869962702966,359.38,Low Value - High Risk
13162,16,12,7587.2,0,0.014299079794315887,91046.4,High Value - Low Risk
13163,246,1,17.65,1,0.5114917015831096,17.65,Low Value - High Risk
13164,205,2,372.2,1,0.41687953859481686,744.4,Low Value - High Risk
13165,49,1,429.68,0,0.5091951278300185,429.68,Low Value - High Risk
13166,50,1,458.73,0,0.5090331930919799,458.73,Low Value - High Risk
13167,26,1,333.82,0,0.5097294707198158,333.82,Low Value - High Risk
13168,178,1,541.14,1,0.5085738010723468,541.14,Low Value - High Risk
13169,198,1,127.2,1,0.5108811348923556,127.2,Low Value - High Risk
13172,36,1,69.6,0,0.511202167274465,69.6,Low Value - High Risk
13173,3,10,2212.11,0,0.03337701404176067,22121.100000000002,High Value - Low Risk
13174,5,10,6621.6,0,0.0303454335916552,66216.0,High Value - Low Risk
13175,218,2,831.45,1,0.4143915818768236,1662.9,High Value - High Risk
13177,66,1,229.75,0,0.5103095525899397,229.75,Low Value - High Risk
13178,33,10,8333.72,0,0.029241683525484355,83337.2,High Value - Low Risk
13179,254,1,572.31,1,0.5084000410464679,572.31,Low Value - High Risk
13180,243,1,86.1,1,0.5111102058061245,86.1,Low Value - High Risk
13181,17,1,359.69,0,0.5095852682841903,359.69,Low Value - High Risk
13183,30,6,3078.4,0,0.13117486401869038,18470.4,High Value - Low Risk
13187,260,3,105.34,1,0.33107933195176287,316.02,Low Value - Low Risk
13190,180,3,570.66,1,0.32878481124486125,1711.98,High Value - Low Risk
13191,294,1,164.69,1,0.5106721803311901,164.69,Low Value - High Risk
13192,171,4,1646.6399999999999,1,0.2476194693000708,6586.5599999999995,High Value - Low Risk
13194,57,1,412.08,0,0.5092932353750874,412.08,Low Value - High Risk
13195,50,1,136.73,0,0.5108280187663665,136.73,Low Value - High Risk
13196,79,3,1271.06,0,0.32534647003936895,3813.18,High Value - Low Risk
13197,245,1,373.01,1,0.5095110204072907,373.01,Low Value - High Risk
13198,23,2,1572.99,0,0.4103835918290916,3145.98,High Value - Low Risk
13199,2,30,6615.77,0,1.777982733350754e-05,198473.1,High Value - Low Risk
13201,138,4,1233.06,1,0.24934208847079406,4932.24,High Value - Low Risk
13202,30,7,1580.3,0,0.0970133633465179,11062.1,High Value - Low Risk
13203,22,6,1778.79,0,0.13451398151127594,10672.74,High Value - Low Risk
13204,367,1,966.66,1,0.5062015395860365,966.66,Low Value - High Risk
13205,79,1,2803.2,0,0.4959610340588374,2803.2,High Value - High Risk
13206,36,13,8308.19,0,0.009728662554738133,108006.47,High Value - Low Risk
13207,87,2,285.6,0,0.4173491672197598,571.2,Low Value - High Risk
13208,85,3,758.65,0,0.3278601254908016,2275.95,High Value - Low Risk
13209,150,5,2617.9,1,0.18143192823140042,13089.5,High Value - Low Risk
13211,17,7,1523.35,0,0.09712469717272791,10663.449999999999,High Value - Low Risk
13213,19,6,2330.94,0,0.13308664342170196,13985.64,High Value - Low Risk
13214,53,7,3264.23,0,0.09377250102800691,22849.61,High Value - Low Risk
13215,38,1,81.6,0,0.5111352862814252,81.6,Low Value - High Risk
13217,291,1,132.5,1,0.5108515949994425,132.5,Low Value - High Risk
13219,254,1,76.23,1,0.5111652155752378,76.23,Low Value - High Risk
13220,211,1,516.8,1,0.5087094851981087,516.8,Low Value - High Risk
13222,213,1,88.5,1,0.5110968295297507,88.5,Low Value - High Risk
13223,59,4,805.92,0,0.2511295684712187,3223.68,High Value - Low Risk
13225,57,9,9796.23,0,0.04064286593219355,88166.06999999999,High Value - Low Risk
13226,29,1,204.25,0,0.510451684358985,204.25,Low Value - High Risk
13230,1,17,3457.83,0,0.0024496214137391115,58783.11,High Value - Low Risk
13233,56,2,571.34,0,0.41580018300366944,1142.68,Low Value - High Risk
13234,308,2,346.5,1,0.417018893055375,693.0,Low Value - High Risk
13237,23,1,643.0,0,0.5080059656983587,643.0,Low Value - High Risk
13238,66,2,305.9,0,0.4172390675769389,611.8,Low Value - High Risk
13239,73,4,1265.1299999999999,0,0.24920822658223135,5060.5199999999995,High Value - Low Risk
13240,1,5,1036.21,0,0.1867304063791034,5181.05,High Value - Low Risk
13241,47,1,112.53,0,0.5109628986895903,112.53,Low Value - High Risk
13242,87,4,429.0,0,0.25271394712054374,1716.0,High Value - Low Risk
13243,85,4,635.26,0,0.2518461169465164,2541.04,High Value - Low Risk
13245,68,1,558.72,0,0.5084758000008056,558.72,Low Value - High Risk
